service_id,date,exception_type
2.201.66.2690.3069,20200809,1
2.201.66.2690.3069,20200815,1
2.201.66.2690.3069,20200816,1
2.201.66.2690.3069,20200823,1
2.201.66.2690.3069,20200830,1
2.201.66.2690.3069,20200906,1
2.201.66.2690.3069,20200911,1
2.201.66.2690.3069,20200913,1
2.201.66.2690.3069,20200920,1
2.201.66.2690.3069,20200924,1
2.201.66.2690.3069,20200927,1
2.201.66.2690.3069,20201004,1
2.201.66.2690.3069,20201011,1
2.201.66.2690.3069,20201012,1
2.201.66.2690.3069,20201018,1
2.201.66.2690.3069,20201025,1
2.201.66.2690.3069,20201101,1
2.201.66.2690.3069,20201108,1
2.201.66.2690.3069,20201115,1
2.201.66.2690.3069,20201122,1
2.201.66.2690.3069,20201129,1
2.201.66.2690.3069,20201206,1
2.201.66.2690.3069,20201208,1
2.201.66.2690.3069,20201213,1
2.201.66.2690.3069,20201220,1
2.201.66.2690.3069,20201225,1
2.201.66.2690.3069,20201226,1
2.201.66.2690.3069,20201227,1
2.201.66.2690.3069,20210103,1
2.201.66.2690.3069,20210110,1
2.201.66.2690.3069,20210117,1
2.201.66.2690.3069,20210124,1
2.201.66.2690.3069,20210131,1
2.201.66.2690.3069,20210207,1
2.201.66.3199.3069,20200619,1
2.201.66.3199.3069,20200626,1
2.201.66.3199.3069,20200629,1
2.201.66.3199.3069,20200630,1
2.201.66.3199.3069,20200701,1
2.201.66.3199.3069,20200702,1
2.201.66.3199.3069,20200703,1
2.201.66.3199.3069,20200706,1
2.201.66.3199.3069,20200707,1
2.201.66.3199.3069,20200708,1
2.201.66.3199.3069,20200709,1
2.201.66.3199.3069,20200710,1
2.201.66.3199.3069,20200713,1
2.201.66.3199.3069,20200714,1
2.201.66.3199.3069,20200715,1
2.201.66.3199.3069,20200716,1
2.201.66.3199.3069,20200717,1
2.201.66.3199.3069,20200720,1
2.201.66.3199.3069,20200721,1
2.201.66.3199.3069,20200722,1
2.201.66.3199.3069,20200723,1
2.201.66.3199.3069,20200724,1
2.201.66.3199.3069,20200727,1
2.201.66.3199.3069,20200728,1
2.201.66.3199.3069,20200729,1
2.201.66.3199.3069,20200730,1
2.201.66.3199.3069,20200731,1
2.201.66.3199.3069,20200803,1
2.201.66.3199.3069,20200804,1
2.201.66.3199.3069,20200805,1
2.201.66.3199.3069,20200806,1
2.201.66.3199.3069,20200807,1
2.201.66.3199.3069,20200810,1
2.201.66.3199.3069,20200811,1
2.201.66.3199.3069,20200812,1
2.201.66.3199.3069,20200813,1
2.201.66.3199.3069,20200814,1
2.201.66.3199.3069,20200817,1
2.201.66.3199.3069,20200818,1
2.201.66.3199.3069,20200819,1
2.201.66.3199.3069,20200820,1
2.201.66.3199.3069,20200821,1
2.201.66.3199.3069,20200824,1
2.201.66.3199.3069,20200825,1
2.201.66.3199.3069,20200826,1
2.201.66.3199.3069,20200827,1
2.201.66.3199.3069,20200828,1
2.201.66.3199.3069,20200831,1
2.201.66.3199.3069,20200901,1
2.201.66.3199.3069,20200902,1
2.201.66.3199.3069,20200903,1
2.201.66.3199.3069,20200904,1
2.201.66.3199.3069,20200907,1
2.201.66.3199.3069,20200908,1
2.201.66.3199.3069,20200909,1
2.201.66.3199.3069,20200910,1
2.201.66.3199.3069,20200914,1
2.201.66.3199.3069,20200915,1
2.201.66.3199.3069,20200916,1
2.201.66.3199.3069,20200917,1
2.201.66.3199.3069,20200918,1
2.201.66.3199.3069,20200921,1
2.201.66.3199.3069,20200922,1
2.201.66.3199.3069,20200923,1
2.201.66.3199.3069,20200925,1
2.201.66.3199.3069,20200928,1
2.201.66.3199.3069,20200929,1
2.201.66.3199.3069,20200930,1
2.201.66.3199.3069,20201001,1
2.201.66.3199.3069,20201002,1
2.201.66.3199.3069,20201005,1
2.201.66.3199.3069,20201006,1
2.201.66.3199.3069,20201007,1
2.201.66.3199.3069,20201008,1
2.201.66.3199.3069,20201009,1
2.201.66.3199.3069,20201013,1
2.201.66.3199.3069,20201014,1
2.201.66.3199.3069,20201015,1
2.201.66.3199.3069,20201016,1
2.201.66.3199.3069,20201019,1
2.201.66.3199.3069,20201020,1
2.201.66.3199.3069,20201021,1
2.201.66.3199.3069,20201022,1
2.201.66.3199.3069,20201023,1
2.201.66.3199.3069,20201026,1
2.201.66.3199.3069,20201027,1
2.201.66.3199.3069,20201028,1
2.201.66.3199.3069,20201029,1
2.201.66.3199.3069,20201030,1
2.201.66.3199.3069,20201102,1
2.201.66.3199.3069,20201103,1
2.201.66.3199.3069,20201104,1
2.201.66.3199.3069,20201105,1
2.201.66.3199.3069,20201106,1
2.201.66.3199.3069,20201109,1
2.201.66.3199.3069,20201110,1
2.201.66.3199.3069,20201111,1
2.201.66.3199.3069,20201112,1
2.201.66.3199.3069,20201113,1
2.201.66.3199.3069,20201116,1
2.201.66.3199.3069,20201117,1
2.201.66.3199.3069,20201118,1
2.201.66.3199.3069,20201119,1
2.201.66.3199.3069,20201120,1
2.201.66.3199.3069,20201123,1
2.201.66.3199.3069,20201124,1
2.201.66.3199.3069,20201125,1
2.201.66.3199.3069,20201126,1
2.201.66.3199.3069,20201127,1
2.201.66.3199.3069,20201130,1
2.201.66.3199.3069,20201201,1
2.201.66.3199.3069,20201202,1
2.201.66.3199.3069,20201203,1
2.201.66.3199.3069,20201204,1
2.201.66.3199.3069,20201207,1
2.201.66.3199.3069,20201209,1
2.201.66.3199.3069,20201210,1
2.201.66.3199.3069,20201211,1
2.201.66.3199.3069,20201214,1
2.201.66.3199.3069,20201215,1
2.201.66.3199.3069,20201216,1
2.201.66.3199.3069,20201217,1
2.201.66.3199.3069,20201218,1
2.201.66.3199.3069,20201221,1
2.201.66.3199.3069,20201222,1
2.201.66.3199.3069,20201223,1
2.201.66.3199.3069,20201224,1
2.201.66.3199.3069,20201228,1
2.201.66.3199.3069,20201229,1
2.201.66.3199.3069,20201230,1
2.201.66.3199.3069,20201231,1
2.201.66.3199.3069,20210101,1
2.201.66.3199.3069,20210104,1
2.201.66.3199.3069,20210105,1
2.201.66.3199.3069,20210106,1
2.201.66.3199.3069,20210107,1
2.201.66.3199.3069,20210108,1
2.201.66.3199.3069,20210111,1
2.201.66.3199.3069,20210112,1
2.201.66.3199.3069,20210113,1
2.201.66.3199.3069,20210114,1
2.201.66.3199.3069,20210115,1
2.201.66.3199.3069,20210118,1
2.201.66.3199.3069,20210119,1
2.201.66.3199.3069,20210120,1
2.201.66.3199.3069,20210121,1
2.201.66.3199.3069,20210122,1
2.201.66.3199.3069,20210125,1
2.201.66.3199.3069,20210126,1
2.201.66.3199.3069,20210127,1
2.201.66.3199.3069,20210128,1
2.201.66.3199.3069,20210129,1
2.201.66.3199.3069,20210201,1
2.201.66.3199.3069,20210202,1
2.201.66.3199.3069,20210203,1
2.201.66.3199.3069,20210204,1
2.201.66.3199.3069,20210205,1
2.201.66.3199.3069,20210208,1
2.201.66.3199.3069,20210209,1
2.201.66.3199.3069,20210210,1
2.201.66.3199.3069,20210211,1
2.201.66.3199.3069,20210212,1
2.201.66.3242.3069,20200622,1
2.201.66.3242.3069,20200623,1
2.201.66.3242.3069,20200625,1
2.202.125.1658.3068,20200620,1
2.202.125.1658.3068,20200627,1
2.202.125.1658.3068,20200704,1
2.202.125.1658.3068,20200711,1
2.202.125.1658.3068,20200718,1
2.202.125.1658.3068,20200725,1
2.202.125.1658.3068,20200801,1
2.202.125.1658.3068,20200808,1
2.202.125.1658.3068,20200822,1
2.202.125.1658.3068,20200829,1
2.202.125.1658.3068,20200905,1
2.202.125.1658.3068,20200912,1
2.202.125.1658.3068,20200919,1
2.202.125.1658.3068,20200926,1
2.202.125.1658.3068,20201003,1
2.202.125.1658.3068,20201010,1
2.202.125.1658.3068,20201017,1
2.202.125.1658.3068,20201024,1
2.202.125.1658.3068,20201031,1
2.202.125.1658.3068,20201107,1
2.202.125.1658.3068,20201114,1
2.202.125.1658.3068,20201121,1
2.202.125.1658.3068,20201128,1
2.202.125.1658.3068,20201205,1
2.202.125.1658.3068,20201212,1
2.202.125.1658.3068,20201219,1
2.202.125.1658.3068,20210102,1
2.202.125.1658.3068,20210109,1
2.202.125.1658.3068,20210116,1
2.202.125.1658.3068,20210123,1
2.202.125.1658.3068,20210130,1
2.202.125.1658.3068,20210206,1
2.202.125.1658.3068,20210213,1
2.202.125.1659.3068,20200621,1
2.202.125.1659.3068,20200624,1
2.202.125.1659.3068,20200628,1
2.202.125.1659.3068,20200705,1
2.202.125.1659.3068,20200712,1
2.202.125.1659.3068,20200719,1
2.202.125.1659.3068,20200726,1
2.202.125.1659.3068,20200802,1
2.202.125.1659.3068,20200809,1
2.202.125.1659.3068,20200815,1
2.202.125.1659.3068,20200816,1
2.202.125.1659.3068,20200823,1
2.202.125.1659.3068,20200830,1
2.202.125.1659.3068,20200906,1
2.202.125.1659.3068,20200911,1
2.202.125.1659.3068,20200913,1
2.202.125.1659.3068,20200920,1
2.202.125.1659.3068,20200924,1
2.202.125.1659.3068,20200927,1
2.202.125.1659.3068,20201004,1
2.202.125.1659.3068,20201011,1
2.202.125.1659.3068,20201012,1
2.202.125.1659.3068,20201018,1
2.202.125.1659.3068,20201025,1
2.202.125.1659.3068,20201101,1
2.202.125.1659.3068,20201108,1
2.202.125.1659.3068,20201115,1
2.202.125.1659.3068,20201122,1
2.202.125.1659.3068,20201129,1
2.202.125.1659.3068,20201206,1
2.202.125.1659.3068,20201208,1
2.202.125.1659.3068,20201213,1
2.202.125.1659.3068,20201220,1
2.202.125.1659.3068,20201225,1
2.202.125.1659.3068,20201226,1
2.202.125.1659.3068,20201227,1
2.202.125.1659.3068,20210103,1
2.202.125.1659.3068,20210110,1
2.202.125.1659.3068,20210117,1
2.202.125.1659.3068,20210124,1
2.202.125.1659.3068,20210131,1
2.202.125.1659.3068,20210207,1
2.202.50.3180.3068,20200619,1
2.202.50.3180.3068,20200626,1
2.202.50.3180.3068,20200629,1
2.202.50.3180.3068,20200630,1
2.202.50.3180.3068,20200701,1
2.202.50.3180.3068,20200702,1
2.202.50.3180.3068,20200703,1
2.202.50.3180.3068,20200706,1
2.202.50.3180.3068,20200707,1
2.202.50.3180.3068,20200708,1
2.202.50.3180.3068,20200709,1
2.202.50.3180.3068,20200710,1
2.202.50.3180.3068,20200713,1
2.202.50.3180.3068,20200714,1
2.202.50.3180.3068,20200715,1
2.202.50.3180.3068,20200716,1
2.202.50.3180.3068,20200717,1
2.202.50.3180.3068,20200720,1
2.202.50.3180.3068,20200721,1
2.202.50.3180.3068,20200722,1
2.202.50.3180.3068,20200723,1
2.202.50.3180.3068,20200724,1
2.202.50.3180.3068,20200727,1
2.202.50.3180.3068,20200728,1
2.202.50.3180.3068,20200729,1
2.202.50.3180.3068,20200730,1
2.202.50.3180.3068,20200731,1
2.202.50.3180.3068,20200803,1
2.202.50.3180.3068,20200804,1
2.202.50.3180.3068,20200805,1
2.202.50.3180.3068,20200806,1
2.202.50.3180.3068,20200807,1
2.202.50.3180.3068,20200810,1
2.202.50.3180.3068,20200811,1
2.202.50.3180.3068,20200812,1
2.202.50.3180.3068,20200813,1
2.202.50.3180.3068,20200814,1
2.202.50.3180.3068,20200817,1
2.202.50.3180.3068,20200818,1
2.202.50.3180.3068,20200819,1
2.202.50.3180.3068,20200820,1
2.202.50.3180.3068,20200821,1
2.202.50.3180.3068,20200824,1
2.202.50.3180.3068,20200825,1
2.202.50.3180.3068,20200826,1
2.202.50.3180.3068,20200827,1
2.202.50.3180.3068,20200828,1
2.202.50.3180.3068,20200831,1
2.202.50.3180.3068,20200901,1
2.202.50.3180.3068,20200902,1
2.202.50.3180.3068,20200903,1
2.202.50.3180.3068,20200904,1
2.202.50.3180.3068,20200907,1
2.202.50.3180.3068,20200908,1
2.202.50.3180.3068,20200909,1
2.202.50.3180.3068,20200910,1
2.202.50.3180.3068,20200914,1
2.202.50.3180.3068,20200915,1
2.202.50.3180.3068,20200916,1
2.202.50.3180.3068,20200917,1
2.202.50.3180.3068,20200918,1
2.202.50.3180.3068,20200921,1
2.202.50.3180.3068,20200922,1
2.202.50.3180.3068,20200923,1
2.202.50.3180.3068,20200925,1
2.202.50.3180.3068,20200928,1
2.202.50.3180.3068,20200929,1
2.202.50.3180.3068,20200930,1
2.202.50.3180.3068,20201001,1
2.202.50.3180.3068,20201002,1
2.202.50.3180.3068,20201005,1
2.202.50.3180.3068,20201006,1
2.202.50.3180.3068,20201007,1
2.202.50.3180.3068,20201008,1
2.202.50.3180.3068,20201009,1
2.202.50.3180.3068,20201013,1
2.202.50.3180.3068,20201014,1
2.202.50.3180.3068,20201015,1
2.202.50.3180.3068,20201016,1
2.202.50.3180.3068,20201019,1
2.202.50.3180.3068,20201020,1
2.202.50.3180.3068,20201021,1
2.202.50.3180.3068,20201022,1
2.202.50.3180.3068,20201023,1
2.202.50.3180.3068,20201026,1
2.202.50.3180.3068,20201027,1
2.202.50.3180.3068,20201028,1
2.202.50.3180.3068,20201029,1
2.202.50.3180.3068,20201030,1
2.202.50.3180.3068,20201102,1
2.202.50.3180.3068,20201103,1
2.202.50.3180.3068,20201104,1
2.202.50.3180.3068,20201105,1
2.202.50.3180.3068,20201106,1
2.202.50.3180.3068,20201109,1
2.202.50.3180.3068,20201110,1
2.202.50.3180.3068,20201111,1
2.202.50.3180.3068,20201112,1
2.202.50.3180.3068,20201113,1
2.202.50.3180.3068,20201116,1
2.202.50.3180.3068,20201117,1
2.202.50.3180.3068,20201118,1
2.202.50.3180.3068,20201119,1
2.202.50.3180.3068,20201120,1
2.202.50.3180.3068,20201123,1
2.202.50.3180.3068,20201124,1
2.202.50.3180.3068,20201125,1
2.202.50.3180.3068,20201126,1
2.202.50.3180.3068,20201127,1
2.202.50.3180.3068,20201130,1
2.202.50.3180.3068,20201201,1
2.202.50.3180.3068,20201202,1
2.202.50.3180.3068,20201203,1
2.202.50.3180.3068,20201204,1
2.202.50.3180.3068,20201207,1
2.202.50.3180.3068,20201209,1
2.202.50.3180.3068,20201210,1
2.202.50.3180.3068,20201211,1
2.202.50.3180.3068,20201214,1
2.202.50.3180.3068,20201215,1
2.202.50.3180.3068,20201216,1
2.202.50.3180.3068,20201217,1
2.202.50.3180.3068,20201218,1
2.202.50.3180.3068,20201221,1
2.202.50.3180.3068,20201222,1
2.202.50.3180.3068,20201223,1
2.202.50.3180.3068,20201224,1
2.202.50.3180.3068,20201228,1
2.202.50.3180.3068,20201229,1
2.202.50.3180.3068,20201230,1
2.202.50.3180.3068,20201231,1
2.202.50.3180.3068,20210101,1
2.202.50.3180.3068,20210104,1
2.202.50.3180.3068,20210105,1
2.202.50.3180.3068,20210106,1
2.202.50.3180.3068,20210107,1
2.202.50.3180.3068,20210108,1
2.202.50.3180.3068,20210111,1
2.202.50.3180.3068,20210112,1
2.202.50.3180.3068,20210113,1
2.202.50.3180.3068,20210114,1
2.202.50.3180.3068,20210115,1
2.202.50.3180.3068,20210118,1
2.202.50.3180.3068,20210119,1
2.202.50.3180.3068,20210120,1
2.202.50.3180.3068,20210121,1
2.202.50.3180.3068,20210122,1
2.202.50.3180.3068,20210125,1
2.202.50.3180.3068,20210126,1
2.202.50.3180.3068,20210127,1
2.202.50.3180.3068,20210128,1
2.202.50.3180.3068,20210129,1
2.202.50.3180.3068,20210201,1
2.202.50.3180.3068,20210202,1
2.202.50.3180.3068,20210203,1
2.202.50.3180.3068,20210204,1
2.202.50.3180.3068,20210205,1
2.202.50.3180.3068,20210208,1
2.202.50.3180.3068,20210209,1
2.202.50.3180.3068,20210210,1
2.202.50.3180.3068,20210211,1
2.202.50.3180.3068,20210212,1
2.202.50.3218.3068,20200622,1
2.202.50.3218.3068,20200623,1
2.202.50.3218.3068,20200625,1
2.203.40.1670.3004,20200621,1
2.203.40.1670.3004,20200624,1
2.203.40.1670.3004,20200628,1
2.203.40.1670.3004,20200705,1
2.203.40.1670.3004,20200712,1
2.203.40.1670.3004,20200719,1
2.203.40.1670.3004,20200726,1
2.203.40.1670.3004,20200802,1
2.203.40.1670.3004,20200809,1
2.203.40.1670.3004,20200815,1
2.203.40.1670.3004,20200816,1
2.203.40.1670.3004,20200823,1
2.203.40.1670.3004,20200830,1
2.203.40.1670.3004,20200906,1
2.203.40.1670.3004,20200911,1
2.203.40.1670.3004,20200913,1
2.203.40.1670.3004,20200920,1
2.203.40.1670.3004,20200924,1
2.203.40.1670.3004,20200927,1
2.203.40.1670.3004,20201004,1
2.203.40.1670.3004,20201011,1
2.203.40.1670.3004,20201012,1
2.203.40.1670.3004,20201018,1
2.203.40.1670.3004,20201025,1
2.203.40.1670.3004,20201101,1
2.203.40.1670.3004,20201108,1
2.203.40.1670.3004,20201115,1
2.203.40.1670.3004,20201122,1
2.203.40.1670.3004,20201129,1
2.203.40.1670.3004,20201206,1
2.203.40.1670.3004,20201208,1
2.203.40.1670.3004,20201213,1
2.203.40.1670.3004,20201220,1
2.203.40.1670.3004,20201225,1
2.203.40.1670.3004,20201226,1
2.203.40.1670.3004,20201227,1
2.203.40.1670.3004,20210103,1
2.203.40.1670.3004,20210110,1
2.203.40.1670.3004,20210117,1
2.203.40.1670.3004,20210124,1
2.203.40.1670.3004,20210131,1
2.203.40.1670.3004,20210207,1
2.203.40.1691.3004,20200620,1
2.203.40.1691.3004,20200627,1
2.203.40.1691.3004,20200704,1
2.203.40.1691.3004,20200711,1
2.203.40.1691.3004,20200718,1
2.203.40.1691.3004,20200725,1
2.203.40.1691.3004,20200801,1
2.203.40.1691.3004,20200808,1
2.203.40.1691.3004,20200822,1
2.203.40.1691.3004,20200829,1
2.203.40.1691.3004,20200905,1
2.203.40.1691.3004,20200912,1
2.203.40.1691.3004,20200919,1
2.203.40.1691.3004,20200926,1
2.203.40.1691.3004,20201003,1
2.203.40.1691.3004,20201010,1
2.203.40.1691.3004,20201017,1
2.203.40.1691.3004,20201024,1
2.203.40.1691.3004,20201031,1
2.203.40.1691.3004,20201107,1
2.203.40.1691.3004,20201114,1
2.203.40.1691.3004,20201121,1
2.203.40.1691.3004,20201128,1
2.203.40.1691.3004,20201205,1
2.203.40.1691.3004,20201212,1
2.203.40.1691.3004,20201219,1
2.203.40.1691.3004,20210102,1
2.203.40.1691.3004,20210109,1
2.203.40.1691.3004,20210116,1
2.203.40.1691.3004,20210123,1
2.203.40.1691.3004,20210130,1
2.203.40.1691.3004,20210206,1
2.203.40.1691.3004,20210213,1
2.203.40.3145.3004,20200619,1
2.203.40.3145.3004,20200626,1
2.203.40.3145.3004,20200629,1
2.203.40.3145.3004,20200630,1
2.203.40.3145.3004,20200701,1
2.203.40.3145.3004,20200702,1
2.203.40.3145.3004,20200703,1
2.203.40.3145.3004,20200706,1
2.203.40.3145.3004,20200707,1
2.203.40.3145.3004,20200708,1
2.203.40.3145.3004,20200709,1
2.203.40.3145.3004,20200710,1
2.203.40.3145.3004,20200713,1
2.203.40.3145.3004,20200714,1
2.203.40.3145.3004,20200715,1
2.203.40.3145.3004,20200716,1
2.203.40.3145.3004,20200717,1
2.203.40.3145.3004,20200720,1
2.203.40.3145.3004,20200721,1
2.203.40.3145.3004,20200722,1
2.203.40.3145.3004,20200723,1
2.203.40.3145.3004,20200724,1
2.203.40.3145.3004,20200727,1
2.203.40.3145.3004,20200728,1
2.203.40.3145.3004,20200729,1
2.203.40.3145.3004,20200730,1
2.203.40.3145.3004,20200731,1
2.203.40.3145.3004,20200803,1
2.203.40.3145.3004,20200804,1
2.203.40.3145.3004,20200805,1
2.203.40.3145.3004,20200806,1
2.203.40.3145.3004,20200807,1
2.203.40.3145.3004,20200810,1
2.203.40.3145.3004,20200811,1
2.203.40.3145.3004,20200812,1
2.203.40.3145.3004,20200813,1
2.203.40.3145.3004,20200814,1
2.203.40.3145.3004,20200817,1
2.203.40.3145.3004,20200818,1
2.203.40.3145.3004,20200819,1
2.203.40.3145.3004,20200820,1
2.203.40.3145.3004,20200821,1
2.203.40.3145.3004,20200824,1
2.203.40.3145.3004,20200825,1
2.203.40.3145.3004,20200826,1
2.203.40.3145.3004,20200827,1
2.203.40.3145.3004,20200828,1
2.203.40.3145.3004,20200831,1
2.203.40.3145.3004,20200901,1
2.203.40.3145.3004,20200902,1
2.203.40.3145.3004,20200903,1
2.203.40.3145.3004,20200904,1
2.203.40.3145.3004,20200907,1
2.203.40.3145.3004,20200908,1
2.203.40.3145.3004,20200909,1
2.203.40.3145.3004,20200910,1
2.203.40.3145.3004,20200914,1
2.203.40.3145.3004,20200915,1
2.203.40.3145.3004,20200916,1
2.203.40.3145.3004,20200917,1
2.203.40.3145.3004,20200918,1
2.203.40.3145.3004,20200921,1
2.203.40.3145.3004,20200922,1
2.203.40.3145.3004,20200923,1
2.203.40.3145.3004,20200925,1
2.203.40.3145.3004,20200928,1
2.203.40.3145.3004,20200929,1
2.203.40.3145.3004,20200930,1
2.203.40.3145.3004,20201001,1
2.203.40.3145.3004,20201002,1
2.203.40.3145.3004,20201005,1
2.203.40.3145.3004,20201006,1
2.203.40.3145.3004,20201007,1
2.203.40.3145.3004,20201008,1
2.203.40.3145.3004,20201009,1
2.203.40.3145.3004,20201013,1
2.203.40.3145.3004,20201014,1
2.203.40.3145.3004,20201015,1
2.203.40.3145.3004,20201016,1
2.203.40.3145.3004,20201019,1
2.203.40.3145.3004,20201020,1
2.203.40.3145.3004,20201021,1
2.203.40.3145.3004,20201022,1
2.203.40.3145.3004,20201023,1
2.203.40.3145.3004,20201026,1
2.203.40.3145.3004,20201027,1
2.203.40.3145.3004,20201028,1
2.203.40.3145.3004,20201029,1
2.203.40.3145.3004,20201030,1
2.203.40.3145.3004,20201102,1
2.203.40.3145.3004,20201103,1
2.203.40.3145.3004,20201104,1
2.203.40.3145.3004,20201105,1
2.203.40.3145.3004,20201106,1
2.203.40.3145.3004,20201109,1
2.203.40.3145.3004,20201110,1
2.203.40.3145.3004,20201111,1
2.203.40.3145.3004,20201112,1
2.203.40.3145.3004,20201113,1
2.203.40.3145.3004,20201116,1
2.203.40.3145.3004,20201117,1
2.203.40.3145.3004,20201118,1
2.203.40.3145.3004,20201119,1
2.203.40.3145.3004,20201120,1
2.203.40.3145.3004,20201123,1
2.203.40.3145.3004,20201124,1
2.203.40.3145.3004,20201125,1
2.203.40.3145.3004,20201126,1
2.203.40.3145.3004,20201127,1
2.203.40.3145.3004,20201130,1
2.203.40.3145.3004,20201201,1
2.203.40.3145.3004,20201202,1
2.203.40.3145.3004,20201203,1
2.203.40.3145.3004,20201204,1
2.203.40.3145.3004,20201207,1
2.203.40.3145.3004,20201209,1
2.203.40.3145.3004,20201210,1
2.203.40.3145.3004,20201211,1
2.203.40.3145.3004,20201214,1
2.203.40.3145.3004,20201215,1
2.203.40.3145.3004,20201216,1
2.203.40.3145.3004,20201217,1
2.203.40.3145.3004,20201218,1
2.203.40.3145.3004,20201221,1
2.203.40.3145.3004,20201222,1
2.203.40.3145.3004,20201223,1
2.203.40.3145.3004,20201224,1
2.203.40.3145.3004,20201228,1
2.203.40.3145.3004,20201229,1
2.203.40.3145.3004,20201230,1
2.203.40.3145.3004,20201231,1
2.203.40.3145.3004,20210101,1
2.203.40.3145.3004,20210104,1
2.203.40.3145.3004,20210105,1
2.203.40.3145.3004,20210106,1
2.203.40.3145.3004,20210107,1
2.203.40.3145.3004,20210108,1
2.203.40.3145.3004,20210111,1
2.203.40.3145.3004,20210112,1
2.203.40.3145.3004,20210113,1
2.203.40.3145.3004,20210114,1
2.203.40.3145.3004,20210115,1
2.203.40.3145.3004,20210118,1
2.203.40.3145.3004,20210119,1
2.203.40.3145.3004,20210120,1
2.203.40.3145.3004,20210121,1
2.203.40.3145.3004,20210122,1
2.203.40.3145.3004,20210125,1
2.203.40.3145.3004,20210126,1
2.203.40.3145.3004,20210127,1
2.203.40.3145.3004,20210128,1
2.203.40.3145.3004,20210129,1
2.203.40.3145.3004,20210201,1
2.203.40.3145.3004,20210202,1
2.203.40.3145.3004,20210203,1
2.203.40.3145.3004,20210204,1
2.203.40.3145.3004,20210205,1
2.203.40.3145.3004,20210208,1
2.203.40.3145.3004,20210209,1
2.203.40.3145.3004,20210210,1
2.203.40.3145.3004,20210211,1
2.203.40.3145.3004,20210212,1
2.203.40.3222.3004,20200622,1
2.203.40.3222.3004,20200623,1
2.203.40.3222.3004,20200625,1
2.204.58.2640.3018,20200621,1
2.204.58.2640.3018,20200624,1
2.204.58.2640.3018,20200628,1
2.204.58.2640.3018,20200705,1
2.204.58.2640.3018,20200712,1
2.204.58.2640.3018,20200719,1
2.204.58.2640.3018,20200726,1
2.204.58.2640.3018,20200802,1
2.204.58.2640.3018,20200809,1
2.204.58.2640.3018,20200815,1
2.204.58.2640.3018,20200816,1
2.204.58.2640.3018,20200823,1
2.204.58.2640.3018,20200830,1
2.204.58.2640.3018,20200906,1
2.204.58.2640.3018,20200911,1
2.204.58.2640.3018,20200913,1
2.204.58.2640.3018,20200920,1
2.204.58.2640.3018,20200924,1
2.204.58.2640.3018,20200927,1
2.204.58.2640.3018,20201004,1
2.204.58.2640.3018,20201011,1
2.204.58.2640.3018,20201012,1
2.204.58.2640.3018,20201018,1
2.204.58.2640.3018,20201025,1
2.204.58.2640.3018,20201101,1
2.204.58.2640.3018,20201108,1
2.204.58.2640.3018,20201115,1
2.204.58.2640.3018,20201122,1
2.204.58.2640.3018,20201129,1
2.204.58.2640.3018,20201206,1
2.204.58.2640.3018,20201208,1
2.204.58.2640.3018,20201213,1
2.204.58.2640.3018,20201220,1
2.204.58.2640.3018,20201225,1
2.204.58.2640.3018,20201226,1
2.204.58.2640.3018,20201227,1
2.204.58.2640.3018,20210103,1
2.204.58.2640.3018,20210110,1
2.204.58.2640.3018,20210117,1
2.204.58.2640.3018,20210124,1
2.204.58.2640.3018,20210131,1
2.204.58.2640.3018,20210207,1
2.204.58.2647.3018,20200620,1
2.204.58.2647.3018,20200627,1
2.204.58.2647.3018,20200704,1
2.204.58.2647.3018,20200711,1
2.204.58.2647.3018,20200718,1
2.204.58.2647.3018,20200725,1
2.204.58.2647.3018,20200801,1
2.204.58.2647.3018,20200808,1
2.204.58.2647.3018,20200822,1
2.204.58.2647.3018,20200829,1
2.204.58.2647.3018,20200905,1
2.204.58.2647.3018,20200912,1
2.204.58.2647.3018,20200919,1
2.204.58.2647.3018,20200926,1
2.204.58.2647.3018,20201003,1
2.204.58.2647.3018,20201010,1
2.204.58.2647.3018,20201017,1
2.204.58.2647.3018,20201024,1
2.204.58.2647.3018,20201031,1
2.204.58.2647.3018,20201107,1
2.204.58.2647.3018,20201114,1
2.204.58.2647.3018,20201121,1
2.204.58.2647.3018,20201128,1
2.204.58.2647.3018,20201205,1
2.204.58.2647.3018,20201212,1
2.204.58.2647.3018,20201219,1
2.204.58.2647.3018,20210102,1
2.204.58.2647.3018,20210109,1
2.204.58.2647.3018,20210116,1
2.204.58.2647.3018,20210123,1
2.204.58.2647.3018,20210130,1
2.204.58.2647.3018,20210206,1
2.204.58.2647.3018,20210213,1
2.204.58.3179.3018,20200619,1
2.204.58.3179.3018,20200622,1
2.204.58.3179.3018,20200623,1
2.204.58.3179.3018,20200625,1
2.204.58.3179.3018,20200626,1
2.204.58.3179.3018,20200629,1
2.204.58.3179.3018,20200630,1
2.204.58.3179.3018,20200701,1
2.204.58.3179.3018,20200702,1
2.204.58.3179.3018,20200703,1
2.204.58.3179.3018,20200706,1
2.204.58.3179.3018,20200707,1
2.204.58.3179.3018,20200708,1
2.204.58.3179.3018,20200709,1
2.204.58.3179.3018,20200710,1
2.204.58.3179.3018,20200713,1
2.204.58.3179.3018,20200714,1
2.204.58.3179.3018,20200715,1
2.204.58.3179.3018,20200716,1
2.204.58.3179.3018,20200717,1
2.204.58.3179.3018,20200720,1
2.204.58.3179.3018,20200721,1
2.204.58.3179.3018,20200722,1
